2,458.3,2.4649500846862793,24.906694889068604,32.86302089691162,56.50675296783447
[0.001116037368774414, 0.0014843940734863281, 0.0016434192657470703, 0.0017845630645751953, 0.001882791519165039, 0.002034425735473633, 0.002272367477416992, 0.0024595260620117188, 0.0026814937591552734, 0.0029625892639160156, 0.003260374069213867, 0.003486156463623047, 0.00380706787109375, 0.004179716110229492, 0.004891633987426758, 0.005815029144287109, 0.007967472076416016, 0.00983572006225586, 0.015947818756103516, 0.05126166343688965]
