2,453.2,2.282381057739258,13.825297355651855,33.604323863983154,87.49115467071533
[0.001134634017944336, 0.0014300346374511719, 0.0016276836395263672, 0.0018205642700195312, 0.001984119415283203, 0.0021140575408935547, 0.0022690296173095703, 0.0024080276489257812, 0.0025424957275390625, 0.0027925968170166016, 0.002964496612548828, 0.0032720565795898438, 0.003618478775024414, 0.0041425228118896484, 0.004675865173339844, 0.005341291427612305, 0.00621485710144043, 0.008497476577758789, 0.013768196105957031, 0.04792284965515137]
