2,48.1,56.27256631851196,78.793466091156,93.75190734863281,171.28896713256836
[-0.01668524742126465, 0.016081809997558594, 0.019469022750854492, 0.022867441177368164, 0.02740621566772461, 0.032301902770996094, 0.03822731971740723, 0.05214881896972656, 0.06581830978393555, 0.06897234916687012, 0.07359981536865234, 0.07719254493713379, 0.08227252960205078, 0.08539557456970215, 0.0881202220916748, 0.09176158905029297, 0.09481167793273926, 0.09969949722290039, 0.10846924781799316, 0.12662744522094727]
