2,47.2,58.016419410705566,82.11725950241089,118.37953329086304,186.6070032119751
[-0.015865087509155273, 0.015869140625, 0.01886272430419922, 0.02236628532409668, 0.02643895149230957, 0.0306854248046875, 0.038977622985839844, 0.05773663520812988, 0.06760263442993164, 0.07328939437866211, 0.07706642150878906, 0.0802609920501709, 0.08258485794067383, 0.08665037155151367, 0.09016847610473633, 0.09288883209228516, 0.09648346900939941, 0.09931707382202148, 0.10733485221862793, 0.15562844276428223]
