2,45.4,58.40134620666504,84.48296785354614,117.1923279762268,230.55905103683472
[0.008843183517456055, 0.01569509506225586, 0.0197451114654541, 0.02373671531677246, 0.027966022491455078, 0.032605648040771484, 0.04150223731994629, 0.06227922439575195, 0.07054328918457031, 0.07569169998168945, 0.07918548583984375, 0.08237934112548828, 0.08511471748352051, 0.08831620216369629, 0.0910637378692627, 0.0952463150024414, 0.09888720512390137, 0.1050710678100586, 0.11444973945617676, 0.15332913398742676]
