2,64.1,35.96985340118408,66.21146202087402,71.1374282836914,122.70015478134155
[0.005235433578491211, 0.011980056762695312, 0.015309333801269531, 0.017525434494018555, 0.019770383834838867, 0.02173328399658203, 0.022879838943481445, 0.025874614715576172, 0.0282745361328125, 0.03202676773071289, 0.04609990119934082, 0.06388592720031738, 0.0692896842956543, 0.07266736030578613, 0.07598161697387695, 0.07849359512329102, 0.08163309097290039, 0.08617138862609863, 0.0898282527923584, 0.0954294204711914]
