4,1654.3,2.7256409327189126,3.1023422876993814,3.3044815063476562,4.181504249572754
[0.00254058837890625, 0.0027647018432617188, 0.0028536319732666016, 0.0029251575469970703, 0.0029926300048828125, 0.0030562877655029297, 0.003094911575317383, 0.003131866455078125, 0.0031774044036865234, 0.003217458724975586, 0.0032613277435302734, 0.0033054351806640625, 0.0033338069915771484, 0.0033721923828125, 0.0034165382385253906, 0.0034639835357666016, 0.003528594970703125, 0.003632783889770508, 0.0037386417388916016, 0.004045009613037109]
