parallel_requests,QPS,P50_latency(ms),P90_latency(ms),P95_latency(ms),P99_latency(ms),clustersize,query,rfshards,GROUP,fcts
11,2063.8,1.8203457196553547,4.43353255589803,37.68700361251831,67.86529223124187,2,roundrobin,rf2_s1__,11,0.00046372413635253906--0.0008978843688964844--0.0010538101196289062--0.0011806488037109375--0.001277923583984375--0.001378774642944336--0.0014951229095458984--0.0016057491302490234--0.0017275810241699219--0.0018668174743652344--0.0019979476928710938--0.002135038375854492--0.0023250579833984375--0.0025246143341064453--0.002796649932861328--0.00302886962890625--0.0033826828002929688--0.0037832260131835938--0.00465703010559082--0.05853843688964844
16,2381.8,2.2718205171472885,32.16326937955969,54.3671495774213,75.08116609909955,2,roundrobin,rf2_s1__,11,0.0004591941833496094--0.0007841587066650391--0.0009617805480957031--0.0011453628540039062--0.0013153553009033203--0.0014848709106445312--0.0016446113586425781--0.0018248558044433594--0.0019736289978027344--0.0021593570709228516--0.0023903846740722656--0.002656221389770508--0.0029630661010742188--0.003250598907470703--0.0036573410034179688--0.004117012023925781--0.0047647953033447266--0.0055828094482421875--0.009364128112792969--0.07162952423095703
1,1190.6,0.42498111724853516,0.6406307220458984,0.6814002990722656,0.8939504623413086,2,roundrobin,rf2_s1__,11,0.0005879402160644531--0.0006539821624755859--0.0006673336029052734--0.0006785392761230469--0.0006892681121826172--0.0007016658782958984--0.0007212162017822266--0.0007462501525878906--0.000766754150390625--0.0008287429809570312--0.0008499622344970703--0.0008623600006103516--0.0008828639984130859--0.0009090900421142578--0.0009520053863525391--0.0009980201721191406--0.0010671615600585938--0.0012242794036865234--0.0012812614440917969--0.0013628005981445312
21,2232.4,2.7343901720913975,44.502247463573106,68.3250752362338,80.7802135294134,2,roundrobin,rf2_s1__,11,0.00046181678771972656--0.0009365081787109375--0.0011742115020751953--0.0013782978057861328--0.0015437602996826172--0.0017154216766357422--0.0019066333770751953--0.0021009445190429688--0.002338409423828125--0.0025582313537597656--0.0028314590454101562--0.0031032562255859375--0.0034770965576171875--0.0038957595825195312--0.004398345947265625--0.005141019821166992--0.006254673004150391--0.008241891860961914--0.06168627738952637--0.07407593727111816
26,2166.2,3.168547594988788,59.622552659776474,74.98739383838794,83.71686052393031,2,roundrobin,rf2_s1__,11,0.0004799365997314453--0.0010755062103271484--0.001314401626586914--0.0015063285827636719--0.0017066001892089844--0.0018985271453857422--0.0020799636840820312--0.0022814273834228516--0.0025670528411865234--0.002876758575439453--0.003221273422241211--0.003660440444946289--0.004194498062133789--0.004820823669433594--0.005522012710571289--0.006545066833496094--0.008172988891601562--0.012306451797485352--0.07217025756835938--0.0780634880065918
31,2156.2,3.619074821472168,70.81081718206406,78.17474007606506,159.69208627939224,2,roundrobin,rf2_s1__,11,0.0007152557373046875--0.0012733936309814453--0.0014920234680175781--0.001710653305053711--0.0019159317016601562--0.002125263214111328--0.002359151840209961--0.0026009082794189453--0.0029163360595703125--0.0032477378845214844--0.0036516189575195312--0.004094123840332031--0.004652261734008789--0.005293130874633789--0.006264686584472656--0.007527351379394531--0.010103940963745117--0.06692266464233398--0.07558512687683105--0.08023548126220703
36,1912.1,4.455701724903004,78.36423049101958,83.58420552434148,181.11297246572133,2,roundrobin,rf2_s1__,11,0.0007016658782958984--0.0013833045959472656--0.0016474723815917969--0.0019354820251464844--0.002205371856689453--0.002471446990966797--0.0027475357055664062--0.0030791759490966797--0.0034525394439697266--0.0038843154907226562--0.004399538040161133--0.005010843276977539--0.005706310272216797--0.006688117980957031--0.007875204086303711--0.010184764862060547--0.017867088317871094--0.07637310028076172--0.08048796653747559--0.08536052703857422
41,1530.0,5.461891492207845,86.07564653669085,90.73225089481899,410.7661360786075,2,roundrobin,rf2_s1__,11,0.0007712841033935547--0.0015006065368652344--0.0018303394317626953--0.002190828323364258--0.002538442611694336--0.002891063690185547--0.003306150436401367--0.0037147998809814453--0.004202842712402344--0.004748821258544922--0.005441427230834961--0.0063364505767822266--0.007352590560913086--0.008651256561279297--0.011770248413085938--0.07546854019165039--0.08115625381469727--0.08457732200622559--0.08845329284667969--0.09284496307373047
6,2242.3,1.3289451599121094,2.409083502633231,3.9591448647635326,41.55121530805315,2,roundrobin,rf2_s1__,11,0.0004913806915283203--0.0008716583251953125--0.0009546279907226562--0.0010104179382324219--0.0010902881622314453--0.0011703968048095703--0.0012142658233642578--0.0012862682342529297--0.0013720989227294922--0.0014739036560058594--0.001556396484375--0.0016417503356933594--0.0017230510711669922--0.0018124580383300781--0.0019183158874511719--0.002050638198852539--0.002187013626098633--0.002380847930908203--0.002757549285888672--0.0035219192504882812
