engine,parallel_requests,QPS,P50_latency(ms),P90_latency(ms),P95_latency(ms),P99_latency(ms),clustersize,query,rfshards,GROUP,fcts,
elastic,100,10078.6,5.238823371358437,27.364107641843287,42.555410082977595,98.55877762973898,2,lb,rf2_s1__,11,0.000766754150390625--0.0017309188842773438--0.0020928382873535156--0.0023844242095947266--0.0026772022247314453--0.0029592514038085938--0.0032477378845214844--0.0036025047302246094--0.003989696502685547--0.004491329193115234--0.0051364898681640625--0.005993366241455078--0.00713348388671875--0.008642196655273438--0.010609626770019531--0.013010501861572266--0.01600480079650879--0.02022862434387207--0.02676081657409668--0.04093623161315918
elastic,11,5559.0,1.9402305285135906,2.6432275772094727,3.1478404998779297,6.809651851654053,2,lb,rf2_s1__,11,0.0008630752563476562--0.0011761188507080078--0.0012831687927246094--0.0013947486877441406--0.0014679431915283203--0.0015413761138916016--0.0016338825225830078--0.0017557144165039062--0.0019047260284423828--0.0020058155059814453--0.002097606658935547--0.002187490463256836--0.0022842884063720703--0.002390146255493164--0.0024695396423339844--0.002557992935180664--0.0026497840881347656--0.0027441978454589844--0.0028769969940185547--0.003090381622314453
elastic,1,321.8,1.6624927520751953,2.3592710494995117,2.4977922439575195,4.418373107910156,2,lb,rf2_s1__,11,0.0016391277313232422--0.0017936229705810547--0.002036571502685547--0.002426624298095703--0.002543210983276367--0.0026078224182128906--0.0027310848236083984--0.0028641223907470703--0.002988100051879883--0.0031130313873291016--0.0033249855041503906--0.0034542083740234375--0.003779888153076172--0.0040111541748046875--0.004221916198730469--0.004374265670776367--0.00443267822265625--0.0046367645263671875--0.0047185420989990234--0.004995584487915039
elastic,21,12291.4,1.6919699582186611,2.4711435491388496,3.1795826825228604,5.633950233459473,2,lb,rf2_s1__,11,0.00069427490234375--0.0009846687316894531--0.0010867118835449219--0.0011794567108154297--0.0012650489807128906--0.0013451576232910156--0.0014348030090332031--0.0015151500701904297--0.0016183853149414062--0.001699209213256836--0.0017740726470947266--0.0018396377563476562--0.0019207000732421875--0.0020012855529785156--0.0020999908447265625--0.0021796226501464844--0.0022771358489990234--0.002390623092651367--0.002549886703491211--0.002948284149169922
elastic,31,16515.7,1.848272979259491,3.0480995774269104,4.076957702636719,7.517434656620026,2,lb,rf2_s1__,11,0.0006732940673828125--0.000986337661743164--0.0010998249053955078--0.0012049674987792969--0.0013043880462646484--0.0014019012451171875--0.0015103816986083984--0.0016047954559326172--0.0016968250274658203--0.001795053482055664--0.0018894672393798828--0.001989126205444336--0.002097606658935547--0.0021979808807373047--0.0023148059844970703--0.0024564266204833984--0.002615690231323242--0.0028061866760253906--0.00307464599609375--0.0039179325103759766
elastic,41,17811.9,2.3114454178583053,3.752907117207845,5.088045483543759,7.918806303115118,2,lb,rf2_s1__,11,0.0006709098815917969--0.0012023448944091797--0.0013544559478759766--0.0014808177947998047--0.0016164779663085938--0.001737356185913086--0.0018570423126220703--0.001998424530029297--0.002120494842529297--0.002249479293823242--0.0023648738861083984--0.002474546432495117--0.0025963783264160156--0.0027310848236083984--0.0028505325317382812--0.0030062198638916016--0.003182649612426758--0.003386974334716797--0.0037317276000976562--0.0051648616790771484
elastic,51,18506.5,2.7228731375474196,4.692393999833327,6.076487211080698,8.700246994311993,2,lb,rf2_s1__,11,0.0007371902465820312--0.0013065338134765625--0.0015225410461425781--0.0016677379608154297--0.0018191337585449219--0.0019752979278564453--0.002136707305908203--0.002300262451171875--0.0024640560150146484--0.0026171207427978516--0.002754688262939453--0.0029022693634033203--0.0030622482299804688--0.003237485885620117--0.0034143924713134766--0.0036249160766601562--0.003876209259033203--0.004189968109130859--0.004694700241088867--0.0061206817626953125
elastic,61,19127.5,2.9802399296914377,6.205320358276367,7.513584629181893,11.402172427023611,2,lb,rf2_s1__,11,0.0007250308990478516--0.0013208389282226562--0.0015447139739990234--0.0017194747924804688--0.0019099712371826172--0.002088308334350586--0.002270936965942383--0.0024461746215820312--0.0026242733001708984--0.002803802490234375--0.0030083656311035156--0.0032196044921875--0.0034465789794921875--0.0036873817443847656--0.00394439697265625--0.004239559173583984--0.004665851593017578--0.00530242919921875--0.0061833858489990234--0.007569074630737305
elastic,71,20576.9,3.009676933288574,7.1036914984385175,8.805112706290352,13.917797141604954,2,lb,rf2_s1__,11,0.0007014274597167969--0.0012819766998291016--0.0015118122100830078--0.0016987323760986328--0.0018842220306396484--0.0020716190338134766--0.002244234085083008--0.0024330615997314453--0.002607107162475586--0.002820253372192383--0.003025054931640625--0.0032815933227539062--0.0035567283630371094--0.003885984420776367--0.004258155822753906--0.004751443862915039--0.005341291427612305--0.0061571598052978516--0.007117271423339844--0.008671998977661133
elastic,81,21274.0,3.0376591333528844,8.494720226380883,10.68687148210479,17.781879843735112,2,lb,rf2_s1__,11,0.0007555484771728516--0.0013020038604736328--0.0015192031860351562--0.0017213821411132812--0.0019016265869140625--0.0020885467529296875--0.0022499561309814453--0.0024178028106689453--0.0025970935821533203--0.0028100013732910156--0.0030486583709716797--0.003322124481201172--0.0036666393280029297--0.0041010379791259766--0.0046176910400390625--0.005348682403564453--0.006110191345214844--0.007121086120605469--0.008488655090332031--0.010537385940551758
elastic,91,21927.0,3.0180863712144936,9.678527064945387,12.664626473965852,21.44830382388571,2,lb,rf2_s1__,11,0.0007791519165039062--0.0013000965118408203--0.0015058517456054688--0.0017235279083251953--0.0018949508666992188--0.0020585060119628906--0.002226114273071289--0.002393007278442383--0.002580881118774414--0.0027742385864257812--0.003013134002685547--0.0032958984375--0.0036618709564208984--0.004166603088378906--0.004842042922973633--0.00568699836730957--0.006644010543823242--0.007895231246948242--0.009614229202270508--0.012329578399658203
solr,100,39406.7,1.616595995308149,4.771515874579402,8.833040105234279,38.215882707350325,2,lb,rf2_s1__,11,0.00040602684020996094--0.0006856918334960938--0.0008366107940673828--0.0009665489196777344--0.0010616779327392578--0.0011501312255859375--0.0012362003326416016--0.0013241767883300781--0.001413106918334961--0.0015065670013427734--0.00160980224609375--0.0017275810241699219--0.0018754005432128906--0.0020246505737304688--0.0022192001342773438--0.002488851547241211--0.002862691879272461--0.003450632095336914--0.004503011703491211--0.007905721664428711
solr,11,11135.7,0.9905298550923666,1.4486908912658691,1.6262133916219075,3.7656426429748535,2,lb,rf2_s1__,11,0.00042247772216796875--0.0005118846893310547--0.0005481243133544922--0.0005919933319091797--0.0006971359252929688--0.0007567405700683594--0.0008540153503417969--0.0009238719940185547--0.0009980201721191406--0.0010426044464111328--0.0010750293731689453--0.0011165142059326172--0.0011551380157470703--0.0011963844299316406--0.0012362003326416016--0.0012907981872558594--0.0013670921325683594--0.00145721435546875--0.0015869140625--0.0017504692077636719
solr,1,748.2,0.685572624206543,1.028895378112793,1.118779182434082,1.9091367721557617,2,lb,rf2_s1__,11,0.0005996227264404297--0.0009577274322509766--0.0010647773742675781--0.0011115074157714844--0.0011401176452636719--0.001177072525024414--0.0012323856353759766--0.0012624263763427734--0.0012912750244140625--0.0013399124145507812--0.001371145248413086--0.0014367103576660156--0.001531362533569336--0.0015935897827148438--0.0016238689422607422--0.0017049312591552734--0.0017676353454589844--0.0018336772918701172--0.002057790756225586--0.002237558364868164
solr,21,23541.4,0.8981336246837269,1.3269077647816052,1.495426351373846,3.867376934398304,2,lb,rf2_s1__,11,0.0004048347473144531--0.0004792213439941406--0.0005028247833251953--0.0005300045013427734--0.0005602836608886719--0.0006067752838134766--0.0006670951843261719--0.0007352828979492188--0.0008285045623779297--0.0008857250213623047--0.0009372234344482422--0.0009837150573730469--0.001039743423461914--0.0010788440704345703--0.0011262893676757812--0.0011703968048095703--0.001222848892211914--0.0012884140014648438--0.0013813972473144531--0.0015578269958496094
solr,31,36263.9,0.8996427059173584,1.2969449162483215,1.459360122680664,4.24811989068985,2,lb,rf2_s1__,11,0.0003821849822998047--0.00046181678771972656--0.00048661231994628906--0.0005106925964355469--0.0005371570587158203--0.0005786418914794922--0.0006597042083740234--0.0007383823394775391--0.0008182525634765625--0.0008769035339355469--0.0009272098541259766--0.0009746551513671875--0.0010144710540771484--0.0010502338409423828--0.001089334487915039--0.0011324882507324219--0.0011873245239257812--0.00124359130859375--0.0013384819030761719--0.0014863014221191406
solr,41,46971.5,0.9006943021501813,1.323126611255464,1.4963093258085705,4.468974613008045,2,lb,rf2_s1__,11,0.0003781318664550781--0.00046539306640625--0.0004968643188476562--0.0005247592926025391--0.0005578994750976562--0.0006077289581298828--0.0006759166717529297--0.0007505416870117188--0.0008199214935302734--0.0008726119995117188--0.0009226799011230469--0.000965118408203125--0.0010073184967041016--0.0010466575622558594--0.0010831356048583984--0.0011277198791503906--0.0011780261993408203--0.001241445541381836--0.0013387203216552734--0.0015103816986083984
solr,51,52029.5,0.9787541169386643,1.533971383021428,1.8086983607365534,6.143253583174485,2,lb,rf2_s1__,11,0.0003795623779296875--0.00048828125--0.0005240440368652344--0.0005636215209960938--0.00061798095703125--0.0006933212280273438--0.0007736682891845703--0.0008461475372314453--0.0009000301361083984--0.0009515285491943359--0.0009982585906982422--0.0010418891906738281--0.0010797977447509766--0.0011239051818847656--0.0011777877807617188--0.0012359619140625--0.0013110637664794922--0.00141143798828125--0.001554250717163086--0.0018050670623779297
solr,61,53141.5,1.1041202852802892,1.929163932800293,2.33522153669788,7.182198186074534,2,lb,rf2_s1__,11,0.00039005279541015625--0.0005142688751220703--0.0005772113800048828--0.0006532669067382812--0.0007271766662597656--0.0008087158203125--0.0008873939514160156--0.0009508132934570312--0.0010082721710205078--0.001062631607055664--0.0011146068572998047--0.0011754035949707031--0.0012297630310058594--0.0012934207916259766--0.0013706684112548828--0.0014574527740478516--0.0015714168548583984--0.0017087459564208984--0.0019197463989257812--0.0023229122161865234
solr,71,53165.5,1.236190398534139,2.3228724797566733,2.867089377509223,7.937560478846232,2,lb,rf2_s1__,11,0.0003757476806640625--0.0005643367767333984--0.0006449222564697266--0.0007348060607910156--0.0008285045623779297--0.0009207725524902344--0.0010020732879638672--0.0010662078857421875--0.0011267662048339844--0.0011844635009765625--0.0012454986572265625--0.001312255859375--0.0013849735260009766--0.001461029052734375--0.001554727554321289--0.0016694068908691406--0.0018117427825927734--0.0020034313201904297--0.0023009777069091797--0.0028603076934814453
solr,81,52996.2,1.3719738983526462,2.7516993080697407,3.55312300891411,10.251795373311857,2,lb,rf2_s1__,11,0.00036406517028808594--0.0006036758422851562--0.0007169246673583984--0.0008294582366943359--0.0009322166442871094--0.0010151863098144531--0.0010914802551269531--0.0011649131774902344--0.0012323856353759766--0.0012989044189453125--0.0013713836669921875--0.0014545917510986328--0.0015413761138916016--0.001645803451538086--0.001775503158569336--0.0019078254699707031--0.002092599868774414--0.002349853515625--0.0027587413787841797--0.003468036651611328
solr,91,53957.6,1.5021666236545728,3.106912840967593,4.173164782316788,11.958749397941258,2,lb,rf2_s1__,11,0.00041794776916503906--0.0006473064422607422--0.0007758140563964844--0.0009062290191650391--0.0010213851928710938--0.0011067390441894531--0.0011882781982421875--0.0012650489807128906--0.0013391971588134766--0.0014195442199707031--0.001504659652709961--0.0015981197357177734--0.0016911029815673828--0.0018031597137451172--0.0019445419311523438--0.0021038055419921875--0.0023093223571777344--0.0026345252990722656--0.003107786178588867--0.004069328308105469
