parallel_requests,QPS,P50_latency(ms),P90_latency(ms),P95_latency(ms),P99_latency(ms),clustersize,query,rfshards,GROUP,fcts
11,1841.7,2.2058486938476562,14.03979460398356,58.244665463765465,68.53646039962769,2,roundrobin,rf2_s1__,11,0.0005519390106201172--0.001009225845336914--0.001191854476928711--0.0013318061828613281--0.001491546630859375--0.001642465591430664--0.0017864704132080078--0.0019180774688720703--0.0020666122436523438--0.0022058486938476562--0.002358675003051758--0.0025589466094970703--0.0027725696563720703--0.003010988235473633--0.003225564956665039--0.0037016868591308594--0.004206418991088867--0.005002498626708984--0.007933616638183594--0.06320023536682129
16,2138.4,2.467183505787569,20.7977855906767,61.783089357263904,73.11515247120576,2,roundrobin,rf2_s1__,11,0.0005383491516113281--0.0009889602661132812--0.0011708736419677734--0.0013146400451660156--0.001458883285522461--0.0016355514526367188--0.001806020736694336--0.0019648075103759766--0.0021436214447021484--0.0023505687713623047--0.002605915069580078--0.0028023719787597656--0.003066539764404297--0.003428936004638672--0.0038785934448242188--0.0043866634368896484--0.005132913589477539--0.006284475326538086--0.009465217590332031--0.07020306587219238
1,933.7,0.5108118057250977,0.8262395858764648,1.1336803436279297,2.0651817321777344,2,roundrobin,rf2_s1__,11,0.0005397796630859375--0.0006623268127441406--0.0007090568542480469--0.0007381439208984375--0.00079345703125--0.000827789306640625--0.0008544921875--0.0008871555328369141--0.0009129047393798828--0.0009894371032714844--0.0010216236114501953--0.0010876655578613281--0.0011641979217529297--0.0012722015380859375--0.001318216323852539--0.0013823509216308594--0.0014646053314208984--0.0015604496002197266--0.0016524791717529297--0.0022673606872558594
21,2371.8,2.877950668334961,48.54239117015492,67.48068332672119,80.19938252188943,2,roundrobin,rf2_s1__,11,0.0005376338958740234--0.0009138584136962891--0.0011143684387207031--0.0013306140899658203--0.0015170574188232422--0.00173187255859375--0.0019326210021972656--0.002180814743041992--0.0024313926696777344--0.002717256546020508--0.0030078887939453125--0.003306865692138672--0.003679037094116211--0.00415492057800293--0.004776716232299805--0.005621194839477539--0.006613731384277344--0.008521795272827148--0.06789708137512207--0.07515597343444824
26,2291.8,3.0488879592330367,56.345091925727,70.79636609112775,109.28129266809535,2,roundrobin,rf2_s1__,11,0.00047326087951660156--0.0009546279907226562--0.0012104511260986328--0.0014107227325439453--0.0016148090362548828--0.0017852783203125--0.00199127197265625--0.0022077560424804688--0.0024871826171875--0.002813100814819336--0.0031518936157226562--0.0035305023193359375--0.004005908966064453--0.004542827606201172--0.005290508270263672--0.006318807601928711--0.007891654968261719--0.010937213897705078--0.07107353210449219--0.07750153541564941
31,2364.8,3.8341209292411804,61.393365263938904,74.6060311794281,90.22734314203262,2,roundrobin,rf2_s1__,11,0.0007004737854003906--0.0011401176452636719--0.0013606548309326172--0.0015621185302734375--0.0017952919006347656--0.0020101070404052734--0.0022733211517333984--0.002592802047729492--0.0028710365295410156--0.003300189971923828--0.003741741180419922--0.00421142578125--0.00481724739074707--0.0055217742919921875--0.006407022476196289--0.007749795913696289--0.00988912582397461--0.04559779167175293--0.07546854019165039--0.08105278015136719
36,1858.5,4.35374878548287,78.2946573721396,83.83730295542124,454.6939553441228,2,roundrobin,rf2_s1__,11,-0.03272533416748047--0.0013387203216552734--0.001598358154296875--0.0018527507781982422--0.0021059513092041016--0.0023469924926757812--0.002614259719848633--0.0029015541076660156--0.0031948089599609375--0.003595113754272461--0.004055976867675781--0.004659175872802734--0.005585908889770508--0.006601095199584961--0.007962703704833984--0.010488271713256836--0.06401443481445312--0.07645082473754883--0.08131933212280273--0.0862433910369873
41,1459.0,5.908920651390439,87.33396303086053,92.6470642998105,286.58164682842437,2,roundrobin,rf2_s1__,11,-0.026326656341552734--0.0015730857849121094--0.0019066333770751953--0.0022878646850585938--0.0026428699493408203--0.003017425537109375--0.003383159637451172--0.0037941932678222656--0.004316806793212891--0.004970073699951172--0.005766391754150391--0.006707191467285156--0.007871627807617188--0.009939193725585938--0.015075445175170898--0.07870101928710938--0.08331537246704102--0.08688235282897949--0.09008502960205078--0.09492969512939453
6,1973.5,1.5371526990618025,2.8032234736851285,18.95744459969657,40.798051016671316,2,roundrobin,rf2_s1__,11,0.0006372928619384766--0.0009474754333496094--0.0010652542114257812--0.0011696815490722656--0.001247406005859375--0.001318216323852539--0.0013937950134277344--0.0014955997467041016--0.0015933513641357422--0.001691579818725586--0.0017781257629394531--0.0018868446350097656--0.0019516944885253906--0.0020666122436523438--0.0022029876708984375--0.0023641586303710938--0.002574920654296875--0.002862215042114258--0.0033235549926757812--0.0052640438079833984
