parallel_requests,QPS,P50_latency(ms),P90_latency(ms),P95_latency(ms),P99_latency(ms),clustersize,query,rfshards,GROUP,fcts
32,7063.1,4.3337485369514000,7.273239247939170,9.017705917358400,31.56935467439540,2,solrj,rf2_s2__,21,0.0013883113861083984--0.0025196075439453125--0.0029478073120117188--0.003209829330444336--0.0034291744232177734--0.003608226776123047--0.0037767887115478516--0.003934621810913086--0.004115581512451172--0.004283428192138672--0.004438161849975586--0.00463414192199707--0.004828453063964844--0.005072116851806641--0.005324840545654297--0.0056416988372802734--0.005997419357299805--0.006548881530761719--0.007337808609008789--0.009051322937011719
352,9528.2,38.08443223015740,69.85044950819290,82.79719931931150,126.47458927779500,2,solrj,rf2_s2__,21,0.0014617443084716797--0.01043391227722168--0.015345335006713867--0.01916050910949707--0.022402048110961914--0.025359153747558594--0.0280759334564209--0.03058481216430664--0.03305864334106445--0.03552579879760742--0.03802609443664551--0.0404667854309082--0.043013811111450195--0.04599452018737793--0.049108028411865234--0.05274009704589844--0.057038307189941406--0.06214618682861328--0.06943631172180176--0.08109235763549805
384,9332.6,42.34557571806440,79.28526957418020,96.21428022730540,147.71867724897900,2,solrj,rf2_s2__,21,0.0015256404876708984--0.00990152359008789--0.015455245971679688--0.0199129581451416--0.023699045181274414--0.027105331420898438--0.03038954734802246--0.03338146209716797--0.03637361526489258--0.039377450942993164--0.04223299026489258--0.04520606994628906--0.04818010330200195--0.05142998695373535--0.05501914024353027--0.05884599685668945--0.06343889236450195--0.06957817077636719--0.07796120643615723--0.09412693977355957
416,9374.2,46.12085921912670,84.50844755583400,100.73594043129400,155.92471036044000,2,solrj,rf2_s2__,21,0.0017287731170654297--0.01098775863647461--0.01668715476989746--0.02142930030822754--0.025623559951782227--0.029460430145263672--0.032980918884277344--0.03629755973815918--0.039565086364746094--0.042700767517089844--0.04592132568359375--0.04920816421508789--0.0524294376373291--0.05588412284851074--0.05964159965515137--0.06379532814025879--0.0688471794128418--0.07488393783569336--0.08365583419799805--0.09935331344604492
448,9408.3,49.07535711924240,92.40779240926110,110.57163927290200,175.01620981428400,2,solrj,rf2_s2__,21,0.0018391609191894531--0.010709285736083984--0.017050743103027344--0.02208685874938965--0.026684999465942383--0.03082895278930664--0.03461575508117676--0.038425445556640625--0.04202842712402344--0.04550790786743164--0.04892468452453613--0.05251812934875488--0.05613994598388672--0.0598902702331543--0.06414937973022461--0.06888318061828613--0.07432866096496582--0.08145737648010254--0.09173464775085449--0.10883164405822754
480,9979.6,49.69209605727450,92.06630332835980,110.42693047108000,161.442618647057,2,solrj,rf2_s2__,21,0.001623392105102539--0.011977672576904297--0.019034862518310547--0.024314165115356445--0.028731346130371094--0.03266477584838867--0.036289215087890625--0.03973531723022461--0.04296064376831055--0.04629945755004883--0.04955554008483887--0.05291032791137695--0.056249380111694336--0.05975914001464844--0.06379866600036621--0.06839561462402344--0.07398605346679688--0.08106327056884766--0.09105777740478516--0.10844612121582031
512,10385.3,51.30156607943290,92.80189002070450,109.77386083120500,161.21226201261500,2,solrj,rf2_s2__,21,0.001417398452758789--0.012419939041137695--0.02021622657775879--0.025389671325683594--0.029769420623779297--0.03372907638549805--0.037474870681762695--0.04107165336608887--0.04449629783630371--0.04788017272949219--0.051165103912353516--0.05455803871154785--0.058116912841796875--0.061942100524902344--0.06603670120239258--0.07060575485229492--0.0759589672088623--0.08251476287841797--0.09195637702941895--0.10767030715942383
544,9750.6,57.85066828186260,112.75124724531300,131.78760009807500,187.8165583034140,2,solrj,rf2_s2__,21,0.0015249252319335938--0.008464813232421875--0.016547679901123047--0.02339792251586914--0.029504060745239258--0.03483939170837402--0.04000234603881836--0.045153141021728516--0.04967069625854492--0.05418562889099121--0.05856728553771973--0.06319069862365723--0.06781601905822754--0.07283139228820801--0.07838702201843262--0.08474969863891602--0.09168171882629395--0.100128173828125--0.11191344261169434--0.13036227226257324
576,10399.7,57.945043157953700,108.93012578099700,128.93045608560100,188.58624577109800,2,solrj,rf2_s2__,21,0.0013637542724609375--0.00918722152709961--0.016904592514038086--0.024765729904174805--0.03113245964050293--0.036380767822265625--0.04122495651245117--0.04590964317321777--0.05005145072937012--0.054110050201416016--0.058206796646118164--0.06253671646118164--0.06696581840515137--0.0714864730834961--0.07642173767089844--0.08212828636169434--0.08883547782897949--0.09703850746154785--0.10805463790893555--0.12681984901428223
646,10045.7,62.034412940836800,145.82780281209100,178.28799923014200,261.64854128168200,2,solrj,rf2_s2__,21,0.0014371871948242188--0.0069658756256103516--0.011129140853881836--0.016536712646484375--0.02292799949645996--0.02966022491455078--0.03682875633239746--0.04358410835266113--0.05014157295227051--0.056305646896362305--0.06261730194091797--0.06938433647155762--0.07671380043029785--0.08395886421203613--0.09215545654296875--0.10103321075439453--0.11213803291320801--0.12565302848815918--0.14522123336791992--0.1751408576965332
64,7838.3,8.280931097088440,13.547156796310900,15.944834911462000,43.727448492339200,2,solrj,rf2_s2__,21,0.0017826557159423828--0.003978252410888672--0.004806995391845703--0.005459785461425781--0.005942583084106445--0.0063610076904296875--0.0067899227142333984--0.007197141647338867--0.007619619369506836--0.00798940658569336--0.008352994918823242--0.008766651153564453--0.009162664413452148--0.009645462036132812--0.01018214225769043--0.010799169540405273--0.011477231979370117--0.012311935424804688--0.013597249984741211--0.015655517578125
716,9686.0,51.23756713226060,214.75171341615600,254.85213330479900,341.78932841752400,2,solrj,rf2_s2__,21,0.001535177230834961--0.004828691482543945--0.0070264339447021484--0.0093994140625--0.012069225311279297--0.015228271484375--0.019194841384887695--0.02410268783569336--0.03014826774597168--0.03831815719604492--0.04848074913024902--0.06088733673095703--0.07783389091491699--0.09460902214050293--0.1134035587310791--0.13142848014831543--0.15395569801330566--0.18192625045776367--0.21338653564453125--0.25061464309692383
786,8919.5,53.87606596429080,283.7192981788180,362.4294321808020,380.4541617669970,2,solrj,rf2_s2__,21,0.0013022422790527344--0.004014730453491211--0.005386829376220703--0.006752729415893555--0.008319854736328125--0.010422229766845703--0.013375282287597656--0.01822805404663086--0.02580571174621582--0.03566694259643555--0.04792284965515137--0.06224322319030762--0.08324956893920898--0.10494756698608398--0.12880778312683105--0.15360498428344727--0.18138360977172852--0.21803808212280273--0.27660632133483887--0.3387174606323242
856,8395.7,51.530466393126000,366.25605317908300,472.31715805653700,230.06262465821700,2,solrj,rf2_s2__,21,0.0013937950134277344--0.003542661666870117--0.004525184631347656--0.00576019287109375--0.007157325744628906--0.00885462760925293--0.011062145233154297--0.014140129089355469--0.018354415893554688--0.0258636474609375--0.040602922439575195--0.05943727493286133--0.07893729209899902--0.09851932525634766--0.1251051425933838--0.16823410987854004--0.21747875213623047--0.2713027000427246--0.3503084182739258--0.4400956630706787
96,8440.0,11.608118913611600,20.591928034412600,23.898711009901400,55.15930117393030,2,solrj,rf2_s2__,21,0.001451253890991211--0.004093647003173828--0.005197048187255859--0.006144523620605469--0.00701904296875--0.007814407348632812--0.008624076843261719--0.009380340576171875--0.010145902633666992--0.010879755020141602--0.011575937271118164--0.01231694221496582--0.013071060180664062--0.013931512832641602--0.014894247055053711--0.015974044799804688--0.017150163650512695--0.018612384796142578--0.020596027374267578--0.02368617057800293
