engine,parallel_requests,QPS,P50_latency(ms),P90_latency(ms),P95_latency(ms),P99_latency(ms),clustersize,query,rfshards,GROUP,fcts,
elastic,101,50948.5,2.020861588272394,2.93884090348786,4.0301201390285115,7.654507954915364,8,lb,rf16_s1_,12,0.0006959438323974609--0.0011210441589355469--0.0012199878692626953--0.001287221908569336--0.0013551712036132812--0.0014274120330810547--0.0015108585357666016--0.001621246337890625--0.0017583370208740234--0.0019123554229736328--0.0020439624786376953--0.0021479129791259766--0.0022356510162353516--0.0023157596588134766--0.0024008750915527344--0.0024917125701904297--0.002594470977783203--0.002717733383178711--0.002910614013671875--0.0035681724548339844
elastic,121,61526.2,2.0017858411444993,2.934428512072954,4.594859529714116,7.629474655526583,8,lb,rf16_s1_,12,0.0007219314575195312--0.0010886192321777344--0.0011811256408691406--0.001252889633178711--0.0013225078582763672--0.0013985633850097656--0.0014858245849609375--0.0015916824340820312--0.0017287731170654297--0.0018835067749023438--0.002021312713623047--0.0021212100982666016--0.0022161006927490234--0.002299070358276367--0.002379179000854492--0.002463102340698242--0.002565145492553711--0.0026831626892089844--0.002884387969970703--0.003696918487548828
elastic,141,71296.0,2.0294911424878617,3.060438263584191,4.428290984999966,7.4386328039034995,8,lb,rf16_s1_,12,0.0006494522094726562--0.0010628700256347656--0.0011591911315917969--0.001238107681274414--0.0013167858123779297--0.001402139663696289--0.0015094280242919922--0.0016324520111083984--0.0017795562744140625--0.001928567886352539--0.0020482540130615234--0.002141237258911133--0.002232789993286133--0.0023140907287597656--0.0024025440216064453--0.002499103546142578--0.0026137828826904297--0.0027642250061035156--0.003000497817993164--0.003962039947509766
elastic,161,77701.3,2.1324113563255027,3.3600845454651633,4.736814969851647,7.648391488157673,8,lb,rf16_s1_,12,0.0006184577941894531--0.0010771751403808594--0.0011870861053466797--0.0012733936309814453--0.0013647079467773438--0.0014679431915283203--0.0015933513641357422--0.001735687255859375--0.001893758773803711--0.002033710479736328--0.0021409988403320312--0.002238035202026367--0.002328157424926758--0.0024166107177734375--0.002513408660888672--0.0026237964630126953--0.002756357192993164--0.002942800521850586--0.003278493881225586--0.0045468807220458984
elastic,181,80743.0,2.274135966877361,3.730198839208582,5.188407478751717,8.054552497444572,8,lb,rf16_s1_,12,0.0006699562072753906--0.0011336803436279297--0.0012526512145996094--0.0013496875762939453--0.001455545425415039--0.0015764236450195312--0.001726388931274414--0.0018897056579589844--0.0020339488983154297--0.0021638870239257812--0.0022814273834228516--0.0023851394653320312--0.002480745315551758--0.002583742141723633--0.002694845199584961--0.0028259754180908203--0.00299835205078125--0.0032379627227783203--0.0036296844482421875--0.005175352096557617
elastic,1,280.1,1.8570423126220703,2.526402473449707,2.5947093963623047,2.8328895568847656,8,lb,rf16_s1_,12,0.0020301342010498047--0.0024797916412353516--0.002721071243286133--0.002802133560180664--0.0028307437896728516--0.002887248992919922--0.0029151439666748047--0.0029816627502441406--0.0030815601348876953--0.003521442413330078--0.0037140846252441406--0.004319667816162109--0.004457950592041016--0.0046079158782958984--0.004709959030151367--0.004784584045410156--0.004843235015869141--0.004972696304321289--0.005052804946899414--0.005189418792724609
elastic,201,81351.9,2.4579562763176344,4.3103210996873305,5.974724741265325,9.085749635601989,8,lb,rf16_s1_,12,0.00060272216796875--0.0012035369873046875--0.001338958740234375--0.001462697982788086--0.0015828609466552734--0.0017237663269042969--0.0018804073333740234--0.0020492076873779297--0.0022020339965820312--0.0023403167724609375--0.0024619102478027344--0.002576112747192383--0.0026922225952148438--0.002814054489135742--0.002960681915283203--0.0031363964080810547--0.0033550262451171875--0.0036537647247314453--0.00414276123046875--0.005954742431640625
elastic,21,6676.8,3.204313191500577,4.45501370863481,4.75256009535356,8.827556263316762,8,lb,rf16_s1_,12,0.0012195110321044922--0.0019927024841308594--0.0021991729736328125--0.0023114681243896484--0.002407073974609375--0.002495288848876953--0.0025866031646728516--0.0027322769165039062--0.0029075145721435547--0.0031201839447021484--0.0033457279205322266--0.0035436153411865234--0.0037429332733154297--0.003930091857910156--0.004065752029418945--0.004206180572509766--0.004338264465332031--0.004473447799682617--0.004657268524169922--0.00495457649230957
elastic,221,81035.6,2.69084255974572,4.889570914947234,6.575711138613589,9.730365899232057,8,lb,rf16_s1_,12,0.0006570816040039062--0.001275777816772461--0.0014328956604003906--0.0015752315521240234--0.0017180442810058594--0.001880645751953125--0.0020596981048583984--0.0022459030151367188--0.0024111270904541016--0.0025560855865478516--0.0026934146881103516--0.002829313278198242--0.0029687881469726562--0.0031175613403320312--0.0032851696014404297--0.003480195999145508--0.003755331039428711--0.004117488861083984--0.004693031311035156--0.006558418273925781
elastic,241,83018.3,2.828051236050188,5.371882895792812,7.087852344040043,10.577521048301508,8,lb,rf16_s1_,12,0.0007236003875732422--0.0013201236724853516--0.0014939308166503906--0.00165557861328125--0.001819610595703125--0.0019922256469726562--0.002177000045776367--0.0023581981658935547--0.002525806427001953--0.0026786327362060547--0.0028231143951416016--0.0029768943786621094--0.0031328201293945312--0.003309011459350586--0.0035147666931152344--0.003758668899536133--0.004062652587890625--0.004466533660888672--0.005205631256103516--0.007025241851806641
elastic,261,84090.4,2.9962344934012144,5.804149249127803,7.495815517338178,11.26668835414275,8,lb,rf16_s1_,12,0.0006701946258544922--0.0013728141784667969--0.0015649795532226562--0.0017375946044921875--0.0019185543060302734--0.0021119117736816406--0.0023174285888671875--0.0025005340576171875--0.0026733875274658203--0.0028345584869384766--0.0029900074005126953--0.0031592845916748047--0.0033388137817382812--0.0035326480865478516--0.003760814666748047--0.004029750823974609--0.0043599605560302734--0.004827737808227539--0.0056610107421875--0.007407426834106445
elastic,281,86115.5,3.0998820108724825,6.313056810527828,7.919802733346925,12.18219429043168,8,lb,rf16_s1_,12,0.0007393360137939453--0.001397848129272461--0.0015981197357177734--0.0017845630645751953--0.0019683837890625--0.0021677017211914062--0.002375364303588867--0.0025718212127685547--0.0027494430541992188--0.0029175281524658203--0.003094196319580078--0.0032787322998046875--0.0034830570220947266--0.0037107467651367188--0.003966093063354492--0.004262447357177734--0.004665374755859375--0.005239725112915039--0.006218910217285156--0.007815361022949219
elastic,301,90113.1,3.1493049583687687,6.668541605109411,8.242852640467763,12.312457261496032,8,lb,rf16_s1_,12,0.0007560253143310547--0.0014023780822753906--0.00160980224609375--0.0017879009246826172--0.0019800662994384766--0.002178192138671875--0.0023887157440185547--0.0025930404663085938--0.002774953842163086--0.0029582977294921875--0.0031397342681884766--0.003328084945678711--0.0035386085510253906--0.003788471221923828--0.0040740966796875--0.004431724548339844--0.004880189895629883--0.005574941635131836--0.006610870361328125--0.008111715316772461
elastic,321,92864.7,3.177419952724291,6.927124461772279,8.50125943651851,13.298651446466861,8,lb,rf16_s1_,12,0.0006792545318603516--0.001428365707397461--0.0016443729400634766--0.0018193721771240234--0.0019989013671875--0.0021915435791015625--0.002391338348388672--0.0025861263275146484--0.002777099609375--0.002972126007080078--0.0031647682189941406--0.0033681392669677734--0.0036039352416992188--0.003877878189086914--0.004195451736450195--0.004590034484863281--0.00511932373046875--0.005854368209838867--0.006875038146972656--0.008364200592041016
elastic,341,41840.0,5.221508399784914,13.931679446794833,18.65145476937991,236.23538086985985,8,lb,rf16_s1_,12,0.0008852481842041016--0.0022611618041992188--0.0026650428771972656--0.0029850006103515625--0.0032722949981689453--0.0035533905029296875--0.0038237571716308594--0.004122257232666016--0.0044324398040771484--0.0047872066497802734--0.005178689956665039--0.005634307861328125--0.006219148635864258--0.0068798065185546875--0.007657527923583984--0.008599042892456055--0.009783029556274414--0.011387109756469727--0.013643503189086914--0.018080949783325195
elastic,341,93713.3,3.2948834157129476,7.438868109942876,9.130589446129157,15.237739211634585,8,lb,rf16_s1_,12,0.0006377696990966797--0.0015010833740234375--0.0017285346984863281--0.0019216537475585938--0.002109050750732422--0.0022966861724853516--0.0024902820587158203--0.002696990966796875--0.002890348434448242--0.003087282180786133--0.003284931182861328--0.0034935474395751953--0.0037500858306884766--0.004045248031616211--0.004392862319946289--0.004855155944824219--0.005501985549926758--0.006330251693725586--0.007400989532470703--0.008995294570922852
elastic,41,15098.7,2.8036548977806452,3.9929208301362538,4.434364182608468,9.099239394778298,8,lb,rf16_s1_,12,0.0010776519775390625--0.0016417503356933594--0.0018153190612792969--0.0019037723541259766--0.0019829273223876953--0.002068042755126953--0.0021567344665527344--0.0022895336151123047--0.0024826526641845703--0.002677440643310547--0.002862215042114258--0.003035306930541992--0.0031855106353759766--0.0033257007598876953--0.003453493118286133--0.003577709197998047--0.003711223602294922--0.0038726329803466797--0.004075050354003906--0.004424333572387695
elastic,61,26535.3,2.3487690956361833,3.3920080431046022,4.205707580812516,8.596266469647807,8,lb,rf16_s1_,12,0.0008649826049804688--0.0013680458068847656--0.001482248306274414--0.0015573501586914062--0.0016312599182128906--0.0017046928405761719--0.0017902851104736328--0.001895904541015625--0.0020580291748046875--0.002228260040283203--0.0023872852325439453--0.002527475357055664--0.0026400089263916016--0.002739429473876953--0.002847433090209961--0.0029633045196533203--0.0030858516693115234--0.0032339096069335938--0.0034246444702148438--0.003898143768310547
elastic,81,38880.4,2.133895711200993,3.0513827393694624,4.141755220366687,8.134216797061082,8,lb,rf16_s1_,12,0.0008206367492675781--0.0012021064758300781--0.0013043880462646484--0.00138092041015625--0.0014460086822509766--0.0015151500701904297--0.0016071796417236328--0.0017185211181640625--0.0018515586853027344--0.002022981643676758--0.002160787582397461--0.0022711753845214844--0.0023741722106933594--0.0024633407592773438--0.0025527477264404297--0.0026502609252929688--0.0027489662170410156--0.0028786659240722656--0.003062009811401367--0.003627300262451172
